,sec_code,beta,alpha,adf_factor,stochastic,mean,std,category
6,002033.XSHE,0.52111656962,0.521115752544,0.0,0.943318162262,-0.043600828865,0.0171102038616,HY457
7,000069.XSHE,0.521719680421,0.521709044101,2.97305718552e-11,0.884004180534,-0.0434957142886,0.016027466273,HY457
8,600138.XSHG,0.521490427582,0.521484078525,5.61895798043e-30,0.638826737253,-0.0435370830607,0.0158166593344,HY457
9,000978.XSHE,0.521233906053,0.521230982474,0.0,0.332602538506,-0.0436121581169,0.0123173285674,HY457
10,000524.XSHE,0.520998693336,0.520991679519,3.0908709413e-13,0.574807068154,-0.0436349811813,0.0226989827735,HY457
11,601007.XSHG,0.521412409382,0.521409466902,1.5641591691e-29,0.297299159478,-0.043560899194,0.0145576261638,HY457
12,002707.XSHE,0.521041975769,0.521034249518,0.0,0.956126328493,-0.0436471494893,0.0208640000006,HY457
13,000888.XSHE,0.521085345395,0.521082007032,0.0,0.533789706174,-0.0435590724358,0.0136035097024,HY457
14,600706.XSHG,0.521388314668,0.52138306346,3.23437971452e-06,0.485849491607,-0.0435377546575,0.0175830715613,HY457
15,000428.XSHE,0.521025032676,0.521019441914,0.0,0.171615811222,-0.0436240948947,0.0147974984872,HY457
0,000558.XSHE,0.520418550305,0.520411978741,5.98650265584e-30,0.547482113641,-0.0437056224732,0.0262187875598,HY458
0,002186.XSHE,0.521386668455,0.521380920178,1.20332824166e-22,0.146708540186,-0.0435636764253,0.0132281297775,HY459
0,600358.XSHG,0.520910429555,0.520908535294,1.29257677163e-07,0.256423408419,-0.0436005564334,0.0218675047953,HY460
1,000038.XSHE,0.520666160684,0.520671313977,2.06832742241e-07,0.999230854473,-0.0435672612133,0.0266893059865,HY460
2,002027.XSHE,0.521429886592,0.521420089871,0.0,0.760863842051,-0.0435554564719,0.0276116745887,HY460
3,300336.XSHE,0.520501953866,0.520493986447,0.0,0.0614468236219,-0.0435617720495,0.0244573083252,HY460
4,300343.XSHE,0.520789723348,0.520790705357,6.93966247851e-07,0.963583590169,-0.0435544451112,0.0238672492943,HY460
5,002400.XSHE,0.520392580307,0.5203867224,1.54580439168e-10,0.258860766546,-0.0436813932159,0.0226895935512,HY460
6,002712.XSHE,0.520673064376,0.520673413766,0.0,0.89288968688,-0.0434806711105,0.0282653315662,HY460
7,300063.XSHE,0.520331766264,0.520324099938,0.0,0.209502496086,-0.0437478737528,0.0389148129836,HY460
8,002131.XSHE,0.520186776007,0.520185089439,1.66193756934e-29,0.142229406329,-0.0437570529488,0.0365273945189,HY460
9,300058.XSHE,0.521110702631,0.52110201267,5.89581419863e-21,0.907591120881,-0.0436055665455,0.0229526849168,HY460
10,300280.XSHE,0.521811550767,0.521816507525,3.10159872514e-21,0.131392658462,-0.0435191512462,0.0123663364588,HY460
11,002115.XSHE,0.521679723706,0.521672187556,2.27626669635e-19,0.61395650325,-0.0436101725432,0.0219600570866,HY460
12,300242.XSHE,0.520287686318,0.520280800921,0.0,0.170574481543,-0.0437928480979,0.0354709945813,HY460
0,000917.XSHE,0.520795858984,0.520788263598,2.04497946186e-20,0.396164762764,-0.0436470377252,0.0190887695002,HY461
1,002238.XSHE,0.521017257636,0.521013208372,0.0,0.553050380888,-0.0435826206433,0.0182141103366,HY461
2,600959.XSHG,0.520968816383,0.52096691642,1.59617143107e-19,0.813282939607,-0.0435358008634,0.0121450536142,HY461
3,000156.XSHE,0.521067641586,0.52106781457,3.4743783642e-24,0.878925299568,-0.0435979547842,0.0115680490901,HY461
4,000665.XSHE,0.521145515558,0.521139325555,1.6216853337e-07,0.0660285403602,-0.0436020757677,0.0147126437889,HY461
5,600037.XSHG,0.521269412482,0.521265893673,0.0,0.559301980161,-0.0435882238908,0.0124697068084,HY461
6,601929.XSHG,0.52106630933,0.521063177859,0.0,0.973935112594,-0.04362572132,0.011140037352,HY461
7,600936.XSHG,0.520636364987,0.520632100065,0.0,0.288406456183,-0.0436954241981,0.0157330783272,HY461
8,600831.XSHG,0.520924233297,0.520917058857,0.0,0.765343295649,-0.0436295896091,0.0154317652749,HY461
0,002175.XSHE,0.519819074888,0.519815329693,0.0,0.333832100496,-0.0437925130185,0.0367103385296,HY462
1,300133.XSHE,0.521526497693,0.521524667095,2.08774800653e-14,0.299644224122,-0.0435914138568,0.0224672170418,HY462
2,600576.XSHG,0.520471173099,0.520465287208,0.0,0.083852803172,-0.0437281779595,0.0248410113976,HY462
3,300426.XSHE,0.520203937706,0.520201613874,8.5253950349e-17,0.755795351195,-0.0436411306703,0.037997230156,HY462
4,002739.XSHE,0.521499127165,0.521505057786,0.0,0.715389350528,-0.0436054647994,0.0106309119779,HY462
5,002502.XSHE,0.520554450479,0.520556476098,0.0,0.823548989712,-0.0437535138186,0.0266811790413,HY462
6,603399.XSHG,0.522134447563,0.522130547464,0.0,0.748907495049,-0.0434239428434,0.0228345942584,HY462
7,300251.XSHE,0.521546391098,0.521538401192,7.33414218406e-17,0.0843156799635,-0.0435408164396,0.022374809915,HY462
8,600977.XSHG,0.521056782704,0.521051663678,5.24728466679e-07,0.762220812594,-0.043659037441,0.0172556687811,HY462
9,600136.XSHG,0.521584983751,0.521581719621,0.0,0.570329978857,-0.043584194668,0.026106197543,HY462
10,601595.XSHG,0.520880082536,0.520875082096,1.05351182271e-20,0.525726043338,-0.0436333506387,0.022497806165,HY462
11,600715.XSHG,0.520299059088,0.520294264167,1.45649162868e-21,0.501682447872,-0.043499316056,0.0220875499934,HY462
12,000892.XSHE,0.52074485865,0.520742727994,5.07015973704e-08,0.377872046482,-0.0436019746906,0.0209907295801,HY462
13,600088.XSHG,0.520973493444,0.520968520154,1.14168218432e-26,0.843864812798,-0.0436045852715,0.0225856897285,HY462
14,300027.XSHE,0.521010584373,0.521005066764,0.0,0.0805963360049,-0.0435799851751,0.0184930308237,HY462
15,300528.XSHE,0.520578111643,0.520568423094,0.0,0.411990166838,-0.0437696143584,0.0276869904007,HY462
16,300413.XSHE,0.522234100932,0.5222272219,0.0,0.301029100498,-0.0435407013737,0.0254692001178,HY462
17,000681.XSHE,0.52216653592,0.522156982767,0.0,0.442339575437,-0.0436239289277,0.0267624314787,HY462
18,300291.XSHE,0.520441297102,0.520437926106,2.6799764523e-25,0.212656683341,-0.0435795418822,0.0184481257171,HY462
19,002343.XSHE,0.520790331574,0.520783145851,0.0,0.55781571216,-0.0434592346553,0.0274884017374,HY462
0,601999.XSHG,0.521136945367,0.52113226603,0.0,0.152901839343,-0.0435798968207,0.0189586940932,HY463
1,601801.XSHG,0.521175888121,0.521169972456,0.0,0.203598194309,-0.0435126446513,0.0210730230451,HY463
2,603999.XSHG,0.520439791888,0.520431822146,1.01700110274e-21,0.0877330956999,-0.0436961511125,0.0331783534964,HY463
3,600757.XSHG,0.521550161983,0.521545671095,1.30090087089e-06,0.24856225018,-0.0436278852193,0.0118783750743,HY463
4,600880.XSHG,0.521137060537,0.521135617488,4.2166674047e-16,0.132553628335,-0.0436284858689,0.015817931278,HY463
5,601858.XSHG,0.521851844186,0.521844103939,0.0,0.373069588312,-0.0434993974118,0.0297772420548,HY463
6,601019.XSHG,0.521156147358,0.521150967913,1.10908496967e-17,0.0759021537764,-0.0435533402349,0.0139690923165,HY463
7,600229.XSHG,0.521398009555,0.52139467722,5.75126714398e-24,0.329734632271,-0.0436134910337,0.0159726588403,HY463
8,600551.XSHG,0.520942483532,0.520937582617,2.33703676988e-19,0.0811591551065,-0.0436020532487,0.0133910698094,HY463
9,601811.XSHG,0.520853623532,0.520848922844,5.94920989108e-06,0.136385299446,-0.0436885416142,0.0195397046082,HY463
10,601098.XSHG,0.521406253748,0.521404870704,5.86599923345e-29,0.957590411094,-0.0435894594996,0.013564597952,HY463
11,002181.XSHE,0.521140452267,0.521133516762,1.4127533505e-12,0.0856852000148,-0.0436273694956,0.0217843217888,HY463
12,600825.XSHG,0.521132555568,0.521128442336,0.0,0.90284036177,-0.0436002550709,0.0175462581322,HY463
13,600633.XSHG,0.521295695534,0.521289707049,9.57883037377e-21,0.497613776054,-0.0435159289808,0.0194843728776,HY463
14,601928.XSHG,0.521237821259,0.521236422831,1.63094114111e-21,0.326531466362,-0.0436077355571,0.00955778265057,HY463
15,300364.XSHE,0.520248848325,0.520242522526,4.35852899848e-30,0.1517223214,-0.0436601385947,0.0371700331175,HY463
16,600373.XSHG,0.521115000824,0.521109080974,0.0,0.536524640332,-0.0435525143527,0.0180520051568,HY463
0,600128.XSHG,0.521003776241,0.52099929105,4.26556333041e-22,0.433041161849,-0.04358990305,0.0167308137027,HY464
1,600287.XSHG,0.521099244464,0.521092371591,0.0,0.535621494573,-0.0436363508721,0.0159085933355,HY464
2,600981.XSHG,0.521101696117,0.521098695908,0.0,0.0760117713506,-0.0435946296366,0.0158544793062,HY464
3,600830.XSHG,0.521097854109,0.521091223978,3.43896130994e-26,0.177620044721,-0.043562882596,0.0195335275223,HY464
4,600704.XSHG,0.521226334868,0.521220613575,0.0,0.546438079425,-0.0435732609154,0.0215972219189,HY464
5,600278.XSHG,0.521628840346,0.52162459278,0.0,0.0650306775268,-0.0437293085412,0.0243929180385,HY464
6,000701.XSHE,0.521016778625,0.521011042627,1.21815879365e-20,0.531891382267,-0.0436249330104,0.0184942378806,HY464
7,600250.XSHG,0.521174554842,0.521170811674,0.0,0.0729435191862,-0.0435603713499,0.0256580434277,HY464
8,600739.XSHG,0.521559594967,0.521558568344,0.0,0.153633266669,-0.043521224475,0.0126292395673,HY464
0,300061.XSHE,0.520532074304,0.520529144591,0.0,0.488753370532,-0.0435337566743,0.0273438633776,HY465
0,000062.XSHE,0.521735421471,0.521726408512,0.0,0.781317708816,-0.0435495952394,0.0231873217437,HY466
1,002640.XSHE,0.52146683964,0.521460363484,0.0,0.515174554018,-0.0434956955993,0.0224712551556,HY466
0,000419.XSHE,0.521335272607,0.52133109689,0.0,0.277424971769,-0.0435830411908,0.0140904098023,HY467
1,600785.XSHG,0.521539071219,0.521535960135,4.24936805369e-30,0.0720877690243,-0.0435542109716,0.0203603641989,HY467
2,600858.XSHG,0.521330521124,0.521324898484,5.546999858e-23,0.0852657721426,-0.0435268414517,0.017617315846,HY467
3,601010.XSHG,0.521269006154,0.521265845535,0.0,0.374850358564,-0.0435915294076,0.0116654579273,HY467
4,000679.XSHE,0.520780256394,0.520773889726,3.25580466456e-30,0.568070139489,-0.0435904935973,0.0210294175466,HY467
5,000501.XSHE,0.521299287747,0.521292532201,0.0,0.150872774496,-0.0435241651323,0.018985174826,HY467
6,002419.XSHE,0.521838264011,0.521830114218,0.0,0.667563642421,-0.0434762226778,0.0288129830123,HY467
7,600838.XSHG,0.521089448591,0.521083543713,0.0,0.810132147431,-0.0436070286723,0.0221537766432,HY467
8,603123.XSHG,0.521397444669,0.521393471303,1.04639582245e-22,0.15643010627,-0.0435721871672,0.0145343094597,HY467
9,600824.XSHG,0.521174995281,0.521170192481,3.66859484191e-21,0.543824054145,-0.0435790435164,0.0138845503785,HY467
10,600693.XSHG,0.521404520775,0.521403568121,0.0,0.996411508037,-0.0434620282461,0.0227502320456,HY467
11,600814.XSHG,0.52133010872,0.521324430776,7.72594242897e-21,0.864625649062,-0.0435250460674,0.0231793894767,HY467
12,600723.XSHG,0.521503447214,0.521499945021,4.08508366709e-30,0.161465968479,-0.0435577857969,0.0133948087976,HY467
13,600891.XSHG,0.521237009911,0.521235933968,0.0,0.255117892192,-0.0436282388962,0.0181730952166,HY467
14,600694.XSHG,0.521396831852,0.521393117446,0.0,0.0678018521622,-0.0435372990518,0.0127661826179,HY467
15,000785.XSHE,0.521323470013,0.521317757639,0.0,0.568826623791,-0.0435857235281,0.0166871655176,HY467
16,603101.XSHG,0.521190863141,0.521184150515,0.0,0.427245688746,-0.0436910111038,0.0237958303098,HY467
17,600857.XSHG,0.521392254784,0.521390453472,2.59693427539e-21,0.933309339962,-0.0435500800197,0.0220146819312,HY467
18,600828.XSHG,0.521526876835,0.521523988136,8.6068815626e-21,0.270451566633,-0.0435086841182,0.0240993231084,HY467
19,600628.XSHG,0.521176832806,0.521173029743,4.4709382599e-23,0.101842609518,-0.043560035917,0.0151790068486,HY467
20,000564.XSHE,0.520697558673,0.520700194234,2.55488278018e-06,0.719797063994,-0.0435958350635,0.0161262879186,HY467
21,002277.XSHE,0.5209994126,0.520994884929,2.44420024237e-21,0.34803605135,-0.0436388327842,0.0305557791995,HY467
22,000882.XSHE,0.521397817762,0.521395405191,3.13324971253e-07,0.698358828408,-0.0435759835102,0.0190344740217,HY467
23,002561.XSHE,0.521461656971,0.521457628731,2.90899193461e-10,0.941231403702,-0.0435224480967,0.0211368354496,HY467
24,000715.XSHE,0.52103976927,0.521034836788,1.28392783854e-14,0.99394709354,-0.043583828486,0.0197375550341,HY467
25,600774.XSHG,0.521261494876,0.521258918754,1.42662879854e-21,0.391354705148,-0.043551787463,0.024689916332,HY467
26,600865.XSHG,0.521207490336,0.521203267771,0.0,0.570033706168,-0.0435914895187,0.0212864761699,HY467
0,000419.XSHE,0.521335272607,0.52133109689,0.0,0.277424971769,-0.0435830411908,0.0140904098023,HY468
0,600122.XSHG,0.521338636488,0.521343272723,6.98247363376e-22,0.736020043307,-0.0435502977726,0.0126947886917,HY470
1,000851.XSHE,0.520900142199,0.520890408988,2.25209620915e-18,0.250177163247,-0.0435937609637,0.0264880207483,HY470
2,600293.XSHG,0.520850938701,0.520852567731,1.01389600847e-29,0.158031668782,-0.0435297522963,0.0257479767852,HY470
3,002024.XSHE,0.522071544358,0.522062605853,6.4997826905e-30,0.745181873707,-0.043552753911,0.0179747935579,HY470
0,300022.XSHE,0.521264081643,0.52125826302,4.50160305728e-08,0.347199616075,-0.043597180673,0.0241886765077,HY472
0,600829.XSHG,0.521044626662,0.521041336832,0.0,0.709615354453,-0.043565210645,0.0160597666954,HY473
1,603368.XSHG,0.520976158995,0.520971217673,0.0,0.132297903675,-0.0435912873679,0.0252126640204,HY473
2,002462.XSHE,0.521026886195,0.521021310135,0.0,0.435362777215,-0.0435560511061,0.0184757340921,HY473
3,000705.XSHE,0.52114937099,0.521143733398,0.0,0.536270153565,-0.0436517444503,0.0158790193956,HY473
4,000963.XSHE,0.521646841044,0.521638850479,0.0,0.926533894546,-0.0435257851386,0.0330178515056,HY473
5,600998.XSHG,0.521372303103,0.521369688599,0.0,0.350436224319,-0.0435820691656,0.0143901342985,HY473
6,603883.XSHG,0.522063229023,0.522054903661,0.0,0.054564488205,-0.0435438633523,0.0192927753964,HY473
7,600211.XSHG,0.521419791395,0.521415296266,0.0,0.270980991665,-0.0435632077708,0.02108113838,HY473
8,002788.XSHE,0.520588328084,0.520582124832,6.42049756887e-30,0.621778611516,-0.0435975711818,0.0284364803972,HY473
9,603233.XSHG,0.522142750882,0.522133812674,3.00228444555e-23,0.149441435858,-0.0434990897095,0.0225193544794,HY473
10,600833.XSHG,0.521266827496,0.521258478131,0.0,0.891919324225,-0.0435626790907,0.0210723569328,HY473
11,603939.XSHG,0.5223618637,0.522357589489,6.27675231112e-24,0.230083618976,-0.0435556183836,0.018952316669,HY473
12,000078.XSHE,0.521214842761,0.521211086148,0.0,0.361695367861,-0.0435523303305,0.0145403031298,HY473
13,002589.XSHE,0.520881873131,0.520875778877,0.0,0.0784704106046,-0.0436356526683,0.0325322051023,HY473
14,002758.XSHE,0.520683689305,0.520673959285,0.0,0.134753572047,-0.04373161315,0.0294341064046,HY473
15,000028.XSHE,0.521373956713,0.521369060606,3.93647855799e-30,0.381575057525,-0.0435601631735,0.0153563107649,HY473
16,600713.XSHG,0.521280109038,0.521276456716,3.01962765976e-15,0.682669641335,-0.0436158587742,0.0115075597334,HY473
17,600272.XSHG,0.520961149948,0.520956217563,0.0,0.7563203695,-0.0436416839042,0.0202066822647,HY473
18,600511.XSHG,0.521634945872,0.521629424841,0.0,0.194783243372,-0.0435726536963,0.0161296666811,HY473
19,600056.XSHG,0.521718308066,0.521708650882,0.0,0.836437720998,-0.0434788756441,0.0177058509898,HY473
20,002727.XSHE,0.522002813974,0.521995323871,1.47331613275e-05,0.603115829201,-0.0435864683763,0.019556831716,HY473
21,601607.XSHG,0.521783400298,0.521777354916,0.0,0.948294607922,-0.0435014591077,0.014301853832,HY473
22,600090.XSHG,0.520956619973,0.520955732105,0.0,0.461384201017,-0.0436000387295,0.0162097295264,HY473
0,000061.XSHE,0.520945746924,0.520942608289,0.0,0.185264935245,-0.0436137663879,0.0133807448049,HY474
1,600811.XSHG,0.521221548894,0.521224024108,0.0,0.811274633425,-0.0435900576808,0.0128583327892,HY474
0,600861.XSHG,0.52112115379,0.521115511594,0.0,0.472856816399,-0.0436086759339,0.0150676881586,HY476
1,600361.XSHG,0.521343073965,0.521337371923,4.04688918294e-23,0.17473046398,-0.0435512591223,0.0204126990916,HY476
2,002251.XSHE,0.521423008718,0.521417486875,0.0,0.937450154258,-0.0434484392894,0.0215252305853,HY476
3,000759.XSHE,0.521705138858,0.521698254697,0.0,0.400829395633,-0.0434856698769,0.0242101243851,HY476
4,000679.XSHE,0.520780256394,0.520773889726,3.25580466456e-30,0.568070139489,-0.0435904935973,0.0210294175466,HY476
5,002336.XSHE,0.521676278156,0.521669820732,1.28762337666e-05,0.133513566699,-0.0434777640899,0.0278585746885,HY476
6,002697.XSHE,0.521688961289,0.521684424594,1.27739729367e-22,0.914591924484,-0.0435049429187,0.0219751181678,HY476
0,002461.XSHE,0.521082655789,0.521077350795,2.61171762897e-30,0.591004396232,-0.0435306752861,0.0302013223345,HY477
1,600600.XSHG,0.52195139531,0.52194178064,2.72242080412e-07,0.686555553769,-0.0435107075674,0.0178589134699,HY477
2,600573.XSHG,0.52112603649,0.52111981692,0.0,0.228027102699,-0.0436074029649,0.0190146531311,HY477
3,000729.XSHE,0.52171375941,0.521705612918,1.82061379525e-09,0.661965480372,-0.0435850787391,0.0161461374297,HY477
0,600809.XSHG,0.522676671546,0.522666005109,0.0,0.591779519557,-0.0433354252474,0.0240531733352,HY478
1,000568.XSHE,0.52225657178,0.522243223295,0.0,0.432578866198,-0.0434029958509,0.0197478481896,HY478
2,002568.XSHE,0.521323514552,0.521318155069,0.0,0.54078999696,-0.0436220607934,0.0222361393221,HY478
3,600199.XSHG,0.521316157919,0.52130657447,0.0,0.422067283803,-0.0435817982573,0.0192746754452,HY478
4,600702.XSHG,0.522101317111,0.522088201758,0.0,0.270917860394,-0.0434250913393,0.0247269355362,HY478
5,600519.XSHG,0.522658093463,0.52264891457,4.31473328332e-30,0.361775059484,-0.0434404621643,0.0152248241512,HY478
6,603589.XSHG,0.522359989534,0.522349460927,0.0,0.161142723711,-0.0434978565882,0.0206685723951,HY478
7,603369.XSHG,0.522307867467,0.522294693137,0.0,0.994203242956,-0.0435761360218,0.0219629715834,HY478
8,603198.XSHG,0.521510357338,0.521501435874,2.06346671686e-20,0.118712543297,-0.0436157539584,0.0171987161652,HY478
9,601579.XSHG,0.521468073719,0.521466117664,1.58246497091e-20,0.259874332694,-0.0435718392787,0.0134758050256,HY478
10,002304.XSHE,0.52251433995,0.522503648373,7.51968162634e-30,0.682495098195,-0.0434906712681,0.0204023757486,HY478
11,000858.XSHE,0.522542663064,0.522529697707,0.0,0.98258421785,-0.0434268006483,0.0186246412412,HY478
12,000596.XSHE,0.522592057653,0.522581465369,0.0,0.919001048169,-0.0435144233599,0.0233886613966,HY478
13,600543.XSHG,0.521356146915,0.521350991476,2.7919027268e-30,0.533187322138,-0.0435784421166,0.0223339109613,HY478
14,600616.XSHG,0.521199874344,0.521191688262,4.29836545699e-20,0.760780543167,-0.0435311113442,0.0170009695164,HY478
15,600559.XSHG,0.521634558836,0.52162898073,5.27875173774e-12,0.0828387285924,-0.0435145189499,0.0237334168597,HY478
16,002646.XSHE,0.521432690864,0.521426074102,0.0,0.430956347819,-0.0436028019532,0.0156655506709,HY478
17,603919.XSHG,0.521127499002,0.521123177622,0.0,0.454633808423,-0.0436606216721,0.0213324564006,HY478
18,600197.XSHG,0.522144774302,0.52213341024,0.0,0.956556241637,-0.0434514959376,0.0243148059844,HY478
19,000799.XSHE,0.521867137048,0.521859383771,0.0,0.213842840276,-0.0434926212502,0.0227452229478,HY478
20,600779.XSHG,0.522829164476,0.522822638438,0.0,0.363341660241,-0.0433227865535,0.0258529428377,HY478
0,603156.XSHG,0.521107853361,0.521103738931,2.14622587442e-07,0.249915855395,-0.0435361941231,0.0212229593515,HY479
1,600189.XSHG,0.520819189258,0.520817059665,3.7071873014e-21,0.0557651034043,-0.0435604685433,0.0204991802556,HY479
2,000019.XSHE,0.521373816303,0.521369689624,1.16933739841e-13,0.0937332461935,-0.0435853525354,0.026165164208,HY479
0,300189.XSHE,0.521084562931,0.521086255443,0.0,0.0933825371097,-0.0435802708367,0.0221021900344,HY480
1,600127.XSHG,0.521134463809,0.521131946028,2.0913355737e-26,0.514754142682,-0.0435703941293,0.0155737528886,HY480
2,601118.XSHG,0.521996077055,0.521998833961,2.06176938444e-22,0.0539500817514,-0.0435387233915,0.0219526930894,HY480
3,600438.XSHG,0.522033094925,0.522019671951,0.0,0.218859729103,-0.0434551296082,0.0279003710765,HY480
4,300511.XSHE,0.520272604802,0.520263233039,0.0,0.0970864699988,-0.0436715535448,0.0376087001153,HY480
5,000876.XSHE,0.521491286015,0.521487917459,1.99327075708e-11,0.442013166529,-0.0435540362989,0.00855847461669,HY480
6,600598.XSHG,0.521811538077,0.521811659132,1.92116205105e-12,0.127362965683,-0.0435319579981,0.0195306728975,HY480
7,600371.XSHG,0.521068575544,0.521069127224,0.0,0.47729614316,-0.0435624761473,0.0233924442873,HY480
8,600540.XSHG,0.521391871782,0.521392463395,1.73439366058e-23,0.183059479371,-0.0435910961515,0.0274474494986,HY480
9,002772.XSHE,0.520801938789,0.520797043467,0.0,0.0672316962311,-0.043638211166,0.0192274332588,HY480
10,002100.XSHE,0.520988069353,0.520990935574,0.0,0.854264246184,-0.0434888260602,0.0119561197311,HY480
11,002385.XSHE,0.521075801928,0.521072361519,0.0,0.721048353069,-0.0435566081703,0.0135436269298,HY480
12,002567.XSHE,0.520989311096,0.520988905994,0.0,0.809321288018,-0.0435620487796,0.0255567166346,HY480
13,002548.XSHE,0.521083225437,0.521084257436,0.0,0.582153983682,-0.043596135548,0.0168291812049,HY480
14,600354.XSHG,0.521380006391,0.521382014472,1.97142241375e-10,0.393048132941,-0.0434986462628,0.0264564260605,HY480
15,601952.XSHG,0.52135092313,0.521349455456,1.94431182393e-21,0.359586142515,-0.0435256023854,0.0231340314303,HY480
16,002582.XSHE,0.520878459266,0.520872825913,1.17548445013e-21,0.0502001675497,-0.0436753089016,0.0328305452367,HY480
17,603609.XSHG,0.521194805447,0.52119379261,0.0,0.205868535126,-0.043635959054,0.0193764060752,HY480
18,600359.XSHG,0.521188048106,0.521191457447,2.36317463732e-22,0.214990240861,-0.0435617984563,0.0236058250408,HY480
19,300087.XSHE,0.52168220734,0.521685865784,0.0,0.693291771635,-0.0435270574483,0.0184279741986,HY480
20,600108.XSHG,0.521276442451,0.521274947897,0.0,0.0850024480411,-0.0435792462423,0.0143821620944,HY480
21,000713.XSHE,0.5212371756,0.521241196287,4.70067178046e-22,0.714369925751,-0.0435889720697,0.0209481205908,HY480
22,002124.XSHE,0.521242634575,0.521238331477,0.0,0.185890656787,-0.0435898174091,0.0276653231982,HY480
23,600506.XSHG,0.520939446386,0.520942166894,8.65412155245e-09,0.381382745263,-0.0435942676142,0.0272554630691,HY480
24,000998.XSHE,0.521624014317,0.521621052686,3.76023951767e-15,0.675554846357,-0.0434374513582,0.017152958491,HY480
0,002299.XSHE,0.521504818703,0.521500914114,7.91717913051e-14,0.509656918346,-0.0436959950418,0.0233024572345,HY481
1,600429.XSHG,0.521454641864,0.521453113535,7.71564747704e-18,0.592578498919,-0.0435869101209,0.0158080535148,HY481
2,600882.XSHG,0.521451286267,0.521454832084,8.39191303299e-30,0.630377209864,-0.0435752312199,0.0128899945364,HY481
3,000735.XSHE,0.52234768179,0.522346095406,1.37226730207e-07,0.607306561653,-0.0434903131162,0.0300329691661,HY481
4,600597.XSHG,0.521434369721,0.521426230433,7.67920839461e-12,0.0522315608656,-0.0435520637764,0.0145564803297,HY481
5,000529.XSHE,0.521272131832,0.521268873105,5.977703567e-18,0.914091535564,-0.0435547621473,0.0196312225323,HY481
6,600975.XSHG,0.521024699255,0.52102517143,0.0,0.887863761384,-0.0436032445688,0.0184695296982,HY481
7,002770.XSHE,0.52078585523,0.520785621264,0.0,0.298621570132,-0.0436358480362,0.0290930271253,HY481
8,603696.XSHG,0.520814194646,0.52081309483,0.0,0.562750477758,-0.0434479349082,0.0247352108133,HY481
9,600467.XSHG,0.521342211346,0.52133935162,0.0,0.145930190315,-0.043588386262,0.0156056840954,HY481
10,600965.XSHG,0.521606491875,0.521610003475,3.21263432897e-21,0.300975309675,-0.0435701842619,0.0189463769321,HY481
11,002719.XSHE,0.521245697332,0.521250658447,0.0,0.970821464266,-0.0436010908419,0.0226955978653,HY481
12,600298.XSHG,0.522364587517,0.522354130444,0.0,0.142638383451,-0.043444171773,0.0192070324342,HY481
13,600887.XSHG,0.522281716154,0.522270691168,0.0,0.547121911849,-0.0434567766642,0.0190027017287,HY481
14,600873.XSHG,0.521392809787,0.521388459167,0.0,0.536730309973,-0.0435533771961,0.0153634719804,HY481
15,002714.XSHE,0.521985813098,0.521981569479,0.0,0.979709527297,-0.0434011397575,0.032110585401,HY481
16,600530.XSHG,0.52129221483,0.521285944328,9.94457873774e-30,0.650214697627,-0.0436113856025,0.0191777744294,HY481
17,600866.XSHG,0.521295222363,0.521291860387,0.0,0.101207536511,-0.0435858550716,0.0196943558353,HY481
18,600737.XSHG,0.521332586273,0.521329796609,0.0,0.10738195153,-0.043618979068,0.0159471433556,HY481
19,000505.XSHE,0.521361406781,0.521356633272,6.61530926331e-14,0.170895121217,-0.0435154008621,0.0258187473717,HY481
20,002570.XSHE,0.520996586687,0.520994230995,1.20029216316e-21,0.339637060353,-0.0435940177568,0.018760974032,HY481
21,300106.XSHE,0.521006619826,0.521002073201,0.0,0.0854585659208,-0.0436932181847,0.0242090468391,HY481
22,002286.XSHE,0.521086677239,0.521083555163,9.78289001664e-22,0.437106357095,-0.0435048355108,0.0184460640095,HY481
23,600251.XSHG,0.521534799915,0.521531917341,0.0,0.963400782121,-0.043529411646,0.0209274943665,HY481
24,600962.XSHG,0.52126791372,0.521260698722,1.5505707785e-25,0.114610843315,-0.0435894169459,0.0262827381386,HY481
25,603020.XSHG,0.520860685847,0.520854702555,0.0,0.37274299485,-0.0436454088893,0.0155332065178,HY481
26,000895.XSHE,0.521955163528,0.52194775891,4.28871452682e-10,0.161929416856,-0.043570994991,0.0165815032352,HY481
27,002726.XSHE,0.521177345958,0.521178587793,0.0,0.635776526582,-0.0435097096932,0.028577225386,HY481
28,603866.XSHG,0.522207064593,0.522203736219,3.93002341624e-26,0.318660062639,-0.0435909851934,0.0185260828119,HY481
29,002220.XSHE,0.520713558993,0.520712102484,0.000369867921727,0.136145152495,-0.0435164834736,0.0248425060267,HY481
30,600300.XSHG,0.521252738433,0.521247516092,6.39742422855e-14,0.795495051395,-0.043565654991,0.0191853167374,HY481
31,300146.XSHE,0.522314881985,0.522314593378,2.24428957009e-26,0.631155826189,-0.0435769135942,0.0173947355787,HY481
32,600381.XSHG,0.521437320262,0.521429438772,2.29430961557e-22,0.7367140495,-0.0434764601081,0.025605795761,HY481
33,002746.XSHE,0.521061314825,0.521057248713,0.0,0.511517688465,-0.0436084903809,0.0350648621891,HY481
34,002100.XSHE,0.520988069353,0.520990935574,0.0,0.854264246184,-0.0434888260602,0.0119561197311,HY481
35,002702.XSHE,0.520700268266,0.520693651672,2.01046112534e-22,0.715346667124,-0.043743305133,0.0313541754192,HY481
